timestamp,Geschirrspüler,Backofen und Herd,Fernseher und Entertainment-Systeme,Bürogeräte,Waschmaschine
2024-10-08 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-08 21:45:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-08 22:00:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-08 22:15:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-08 22:30:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-08 22:45:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-08 23:00:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-08 23:15:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-08 23:30:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-08 23:45:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-09 00:00:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-09 00:15:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-09 00:30:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-09 00:45:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-09 01:00:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-09 01:15:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-09 01:30:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-09 01:45:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-09 02:00:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-09 02:15:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-09 02:30:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-09 02:45:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-09 03:00:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-09 03:15:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-09 03:30:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-09 03:45:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-09 04:00:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-09 04:15:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-09 04:30:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-09 04:45:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-09 05:00:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-09 05:15:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-09 05:30:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-09 05:45:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-09 06:00:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-09 06:15:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-09 06:30:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-09 06:45:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-09 07:00:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-09 07:15:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-09 07:30:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-09 07:45:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-09 08:00:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-09 08:15:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-09 08:30:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-09 08:45:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-09 09:00:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-09 09:15:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-09 09:30:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-09 09:45:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-09 10:00:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-09 10:15:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-09 10:30:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-09 10:45:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-09 11:00:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-09 11:15:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-09 11:30:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-09 11:45:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-09 12:00:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-09 12:15:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-09 12:30:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-09 12:45:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-09 13:00:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-09 13:15:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-09 13:30:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-09 13:45:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-09 14:00:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-09 14:15:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-09 14:30:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-09 14:45:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-09 15:00:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-09 15:15:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-09 15:30:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-09 15:45:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-09 16:00:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-09 16:15:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-09 16:30:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-09 16:45:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-09 17:00:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-09 17:15:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-09 17:30:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-09 17:45:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-09 18:00:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-09 18:15:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-09 18:30:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-09 18:45:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-09 19:00:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-09 19:15:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-09 19:30:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-09 19:45:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-09 20:00:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-09 20:15:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-09 20:30:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-09 20:45:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-09 21:00:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-09 21:15:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-09 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-09 21:45:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-09 22:00:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-09 22:15:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-09 22:30:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-09 22:45:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-09 23:00:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-09 23:15:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-09 23:30:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-09 23:45:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-10 00:00:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-10 00:15:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-10 00:30:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-10 00:45:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-10 01:00:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-10 01:15:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-10 01:30:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-10 01:45:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-10 02:00:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-10 02:15:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-10 02:30:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-10 02:45:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-10 03:00:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-10 03:15:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-10 03:30:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-10 03:45:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-10 04:00:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-10 04:15:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-10 04:30:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-10 04:45:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-10 05:00:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-10 05:15:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-10 05:30:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-10 05:45:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-10 06:00:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-10 06:15:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-10 06:30:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-10 06:45:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-10 07:00:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-10 07:15:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-10 07:30:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-10 07:45:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-10 08:00:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-10 08:15:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-10 08:30:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-10 08:45:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-10 09:00:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-10 09:15:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-10 09:30:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-10 09:45:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-10 10:00:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-10 10:15:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-10 10:30:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-10 10:45:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-10 11:00:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-10 11:15:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-10 11:30:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-10 11:45:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-10 12:00:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-10 12:15:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-10 12:30:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-10 12:45:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-10 13:00:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-10 13:15:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-10 13:30:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-10 13:45:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-10 14:00:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-10 14:15:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-10 14:30:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-10 14:45:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-10 15:00:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-10 15:15:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-10 15:30:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-10 15:45:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-10 16:00:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-10 16:15:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-10 16:30:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-10 16:45:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-10 17:00:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-10 17:15:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-10 17:30:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-10 17:45:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-10 18:00:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-10 18:15:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-10 18:30:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-10 18:45:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-10 19:00:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-10 19:15:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-10 19:30:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-10 19:45:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-10 20:00:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-10 20:15:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-10 20:30:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-10 20:45:00,198.69053057500003,122.23137531,287.323072001,0.48224347925,55.994633720500005
2024-10-10 21:00:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-10 21:15:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-10 21:30:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-10 21:45:00,253.58809420000003,36.5141903305,210.554487338,0.45970428685,50.56514055900001
2024-10-10 22:00:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-10 22:15:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-10 22:30:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-10 22:45:00,116.64383824000001,11.530796949,65.6363439161,0.26334818405000004,29.6616924915
2024-10-10 23:00:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-10 23:15:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-10 23:30:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-10 23:45:00,29.546329212000003,3.8435989823000005,20.90943154865,0.12243380520000001,21.07703083
2024-10-11 00:00:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-11 00:15:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-11 00:30:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-11 00:45:00,3.65250814455,3.6202103231500002,45.67522723490001,0.21148884945000002,1.5204168579
2024-10-11 01:00:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-11 01:15:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-11 01:30:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-11 01:45:00,5.07558856255,1.0860630971000003,9.113046847349999,0.03916460185,4.6398782769
2024-10-11 02:00:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-11 02:15:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-11 02:30:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-11 02:45:00,2.9632539848000006,0.3620210324,6.980198240150001,0.0,2.0949895414
2024-10-11 03:00:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-11 03:15:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-11 03:30:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-11 03:45:00,1.5253916821,1.0860630971000003,5.966852937900001,0.010443893800000001,0.22362496680000002
2024-10-11 04:00:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-11 04:15:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-11 04:30:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-11 04:45:00,0.5366880741,6.154357549650001,7.234992171600001,0.00783292055,0.0
2024-10-11 05:00:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-11 05:15:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-11 05:30:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-11 05:45:00,1.1139613347500001,34.95017013900001,11.0711267977,0.0073827526000000004,2.6075906069000006
2024-10-11 06:00:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-11 06:15:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-11 06:30:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-11 06:45:00,5.956350910100001,140.553646495,33.15320368775,0.0345728901,14.665105049500001
2024-10-11 07:00:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-11 07:15:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-11 07:30:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-11 07:45:00,22.601856513,274.07961074,67.33956923575,0.09507544695,39.9864717735
2024-10-11 08:00:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-11 08:15:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-11 08:30:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-11 08:45:00,59.246365832500004,276.08751997,82.8085038674,0.1879900887,91.9824866475
2024-10-11 09:00:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-11 09:15:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-11 09:30:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-11 09:45:00,101.28105147900001,212.33640171000002,82.61540352845002,0.33924648165000004,147.08413058500003
2024-10-11 10:00:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-11 10:15:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-11 10:30:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-11 10:45:00,85.8444874285,177.3653389,77.93207159480001,0.35437212105000004,186.134409495
2024-10-11 11:00:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-11 11:15:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-11 11:30:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-11 11:45:00,41.604220651000006,434.42523878500003,81.07701828045,0.30899520295000005,154.11981530000003
2024-10-11 12:00:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-11 12:15:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-11 12:30:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-11 12:45:00,45.780438542,349.175198925,94.1508716788,0.2860082118,110.689429265
2024-10-11 13:00:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-11 13:15:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-11 13:30:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-11 13:45:00,243.908214365,86.705679804,133.43994260705,0.4459789062,100.0998039115
2024-10-11 14:00:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-11 14:15:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-11 14:30:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-11 14:45:00,311.79440570500003,36.9675379055,73.1763328306,0.38538394620000005,121.29061014000001
2024-10-11 15:00:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-11 15:15:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-11 15:30:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-11 15:45:00,131.686693075,34.951126743,69.4576878256,0.40962193,116.76510145
2024-10-11 16:00:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-11 16:15:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-11 16:30:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-11 16:45:00,31.853415529000003,65.19729411750001,74.8879424986,0.35872216365000004,94.42722458
2024-10-11 17:00:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-11 17:15:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-11 17:30:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-11 17:45:00,19.394131238,100.14842088400002,104.94022578415,0.4435551079,92.98819688700002
2024-10-11 18:00:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-11 18:15:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-11 18:30:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-11 18:45:00,21.4869841725,435.544810225,138.86583055900002,0.6447303750000001,118.17567221000002
2024-10-11 19:00:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
2024-10-11 19:15:00,46.758846344000006,486.62722623,141.2309585525,0.4241647207,93.748579534
